"Index_Name","Date","Value_Without_Dividends__USD_","Value_With_Dividends__USD_"
"RU3000    ","02/25/1988",272.42,407.76
"RU3000    ","02/24/1988",274.45,410.78
"RU3000    ","02/23/1988",274.46,410.68
"RU3000    ","02/22/1988",274.61,410.86
"RU3000    ","02/19/1988",271.05,405.44
"RU3000    ","02/18/1988",267.84,400.62
"RU3000    ","02/17/1988",268.81,402.06
"RU3000    ","02/16/1988",269.72,402.73
"RU3000    ","02/12/1988",267.64,399.55
"RU3000    ","02/11/1988",266.21,397.26
"RU3000    ","02/10/1988",266.53,397.72
"RU3000    ","02/09/1988",261.9,390.78
"RU3000    ","02/08/1988",259.66,387.37
"RU3000    ","02/05/1988",261.49,390
"RU3000    ","02/04/1988",262.21,390.82
"RU3000    ","02/03/1988",262.31,390.75
"RU3000    ","02/02/1988",265.24,395.09
"RU3000    ","02/01/1988",264.8,394.29
"RU3000    ","01/29/1988",265.7,395.54
"RU3000    ","01/28/1988",262.31,390.49
"RU3000    ","01/27/1988",258.83,385.32
"RU3000    ","01/26/1988",258.98,385.53
"RU3000    ","01/25/1988",260.93,388.37
"RU3000    ","01/22/1988",255.97,380.88
"RU3000    ","01/21/1988",252.81,376.18
"RU3000    ","01/20/1988",252.31,375.44
"RU3000    ","01/19/1988",258.66,384.89
"RU3000    ","01/18/1988",260.59,387.73
"RU3000    ","01/15/1988",260.52,387.63
"RU3000    ","01/14/1988",254.51,378.65
"RU3000    ","01/13/1988",254.35,378.4
"RU3000    ","01/12/1988",253.85,377.62
"RU3000    ","01/11/1988",256.09,380.94
"RU3000    ","01/08/1988",253.56,377.13
"RU3000    ","01/07/1988",269.17,400.32
"RU3000    ","01/06/1988",267.14,397.3
"RU3000    ","01/05/1988",266.49,396.31
"RU3000    ","01/04/1988",263.32,391.5
"RU3000    ","12/31/1987",254.72,378.6
"RU3000    ","12/30/1987",255.22,379.33
"RU3000    ","12/29/1987",252.1,374.7
"RU3000    ","12/28/1987",252.93,375.91
"RU3000    ","12/24/1987",259.16,385.13
"RU3000    ","12/23/1987",259.84,385.86
"RU3000    ","12/22/1987",256.68,381.16
"RU3000    ","12/21/1987",256.81,381.3
"RU3000    ","12/18/1987",255.92,379.95
"RU3000    ","12/17/1987",250.27,371.55
"RU3000    ","12/16/1987",253.99,377.06
"RU3000    ","12/15/1987",248.79,369.33
"RU3000    ","12/14/1987",247.73,367.72
"RU3000    ","12/11/1987",241.02,357.71
"RU3000    ","12/10/1987",239.7,355.74
"RU3000    ","12/09/1987",243.93,362
"RU3000    ","12/08/1987",239.9,355.9
"RU3000    ","12/07/1987",234.38,347.67
"RU3000    ","12/04/1987",230.48,341.81
"RU3000    ","12/03/1987",232.72,345.06
"RU3000    ","12/02/1987",240.19,356.12
"RU3000    ","12/01/1987",239.17,354.6
"RU3000    ","11/30/1987",237.94,352.62
"RU3000    ","11/27/1987",247.89,367.26
"RU3000    ","11/25/1987",251.02,371.88
"RU3000    ","11/24/1987",252.66,374.28
"RU3000    ","11/23/1987",249.43,369.39
"RU3000    ","11/20/1987",248.64,368.15
"RU3000    ","11/19/1987",247.21,365.96
"RU3000    ","11/18/1987",252.31,373.49
"RU3000    ","11/17/1987",250,370.04
"RU3000    ","11/16/1987",253.74,375.53
"RU3000    ","11/13/1987",253.04,374.35
"RU3000    ","11/12/1987",255.21,377.54
"RU3000    ","11/11/1987",249.11,368.49
"RU3000    ","11/10/1987",246.56,364.72
"RU3000    ","11/09/1987",250.89,371.1
"RU3000    ","11/06/1987",257.36,380.61
"RU3000    ","11/05/1987",260.57,385.2
"RU3000    ","11/04/1987",255.19,376.89
"RU3000    ","11/03/1987",256.8,379.14
"RU3000    ","11/02/1987",261.74,386.32
"RU3000    ","10/30/1987",258.48,381.39
"RU3000    ","10/29/1987",249.56,368.22
"RU3000    ","10/28/1987",238.18,351.43
"RU3000    ","10/27/1987",238.47,351.8
"RU3000    ","10/26/1987",234.55,345.9
"RU3000    ","10/23/1987",255.74,377.08
"RU3000    ","10/22/1987",257.07,379.04
"RU3000    ","10/21/1987",267.58,394.54
"RU3000    ","10/20/1987",244.73,360.85
"RU3000    ","10/19/1987",242.26,357.17
"RU3000    ","10/16/1987",295.57,435.73
"RU3000    ","10/15/1987",310.85,458.25
"RU3000    ","10/14/1987",318.06,468.85
"RU3000    ","10/13/1987",326.05,480.62
"RU3000    ","10/12/1987",321.65,474.13
"RU3000    ","10/09/1987",323.88,477.42
"RU3000    ","10/08/1987",326.8,481.32
"RU3000    ","10/07/1987",331.28,487.85
"RU3000    ","10/06/1987",332.43,489.54
"RU3000    ","10/05/1987",340.2,500.98
"RU3000    ","10/02/1987",340.07,500.62
"RU3000    ","10/01/1987",339.02,499.06
"RU3000    ","09/30/1987",333.97,491.63
"RU3000    ","09/29/1987",333.33,490.68
"RU3000    ","09/28/1987",334.4,492.18
"RU3000    ","09/25/1987",331.82,488.34
"RU3000    ","09/24/1987",331.43,487.74
"RU3000    ","09/23/1987",332.29,488.77
"RU3000    ","09/22/1987",330.48,486.04
"RU3000    ","09/21/1987",323.12,475.21
"RU3000    ","09/18/1987",327.31,481.35
"RU3000    ","09/17/1987",327.58,481.74
"RU3000    ","09/16/1987",327.61,481.77
"RU3000    ","09/15/1987",330.16,485.52
"RU3000    ","09/14/1987",334.71,492.16
"RU3000    ","09/11/1987",333.94,490.99
"RU3000    ","09/10/1987",329.54,484.32
"RU3000    ","09/09/1987",326.44,479.75
"RU3000    ","09/08/1987",325.72,478.56
"RU3000    ","09/04/1987",329.8,484.52
"RU3000    ","09/03/1987",332.91,489.02
"RU3000    ","09/02/1987",334.44,491.21
"RU3000    ","09/01/1987",336.68,494.46
"RU3000    ","08/31/1987",342.24,502.54
"RU3000    ","08/28/1987",339.82,498.89
"RU3000    ","08/27/1987",343.72,504.56
"RU3000    ","08/26/1987",346.64,508.83
"RU3000    ","08/25/1987",348.26,511.11
"RU3000    ","08/24/1987",345.36,506.77
"RU3000    ","08/21/1987",347.46,509.76
"RU3000    ","08/20/1987",346.34,508.1
"RU3000    ","08/19/1987",341.43,500.86
"RU3000    ","08/18/1987",341,500.21
"RU3000    ","08/17/1987",345.83,507.26
"RU3000    ","08/14/1987",345.48,506.63
"RU3000    ","08/13/1987",345.76,507
"RU3000    ","08/12/1987",343.57,503.72
"RU3000    ","08/11/1987",344.14,504.54
"RU3000    ","08/10/1987",339.4,497.54
"RU3000    ","08/07/1987",334.98,490.91
"RU3000    ","08/06/1987",333.74,488.86
"RU3000    ","08/05/1987",330.1,483.37
"RU3000    ","08/04/1987",327.65,479.78
"RU3000    ","08/03/1987",328.71,481.14
"RU3000    ","07/31/1987",330.08,483.02
"RU3000    ","07/30/1987",329.33,481.9
"RU3000    ","07/29/1987",326.91,478.36
"RU3000    ","07/28/1987",323.91,473.95
"RU3000    ","07/27/1987",322.65,471.66
"RU3000    ","07/24/1987",321.38,469.72
"RU3000    ","07/23/1987",320.12,467.87
"RU3000    ","07/22/1987",320.94,469.07
"RU3000    ","07/21/1987",321.2,469.45
"RU3000    ","07/20/1987",323.8,473.25
"RU3000    ","07/17/1987",326.55,477.22
"RU3000    ","07/16/1987",324.88,474.77
"RU3000    ","07/15/1987",323.11,472.15
"RU3000    ","07/14/1987",323.33,472.47
"RU3000    ","07/13/1987",320.29,468.01
"RU3000    ","07/10/1987",320.82,468.76
"RU3000    ","07/09/1987",320.11,467.71
"RU3000    ","07/08/1987",320.53,468.28
"RU3000    ","07/07/1987",319.72,467.09
"RU3000    ","07/06/1987",317.72,464.17
"RU3000    ","07/02/1987",318.5,465.15
"RU3000    ","07/01/1987",316.43,462.12
"RU3000    ","06/30/1987",317.21,463.26
"RU3000    ","06/29/1987",320.61,468.22
"RU3000    ","06/26/1987",320.35,467.81
"RU3000    ","06/25/1987",321.89,469.99
"RU3000    ","06/24/1987",319.98,467.17
"RU3000    ","06/23/1987",321.47,469.09
"RU3000    ","06/22/1987",322.51,470.61
"RU3000    ","06/19/1987",320.23,467.27
"RU3000    ","06/18/1987",319.22,465.78
"RU3000    ","06/17/1987",318.6,464.87
"RU3000    ","06/16/1987",318.38,464.54
"RU3000    ","06/15/1987",316.82,462.22
"RU3000    ","06/12/1987",315.39,460.1
"RU3000    ","06/11/1987",312.51,455.9
"RU3000    ","06/10/1987",311.39,454.25
"RU3000    ","06/09/1987",310.88,453.49
"RU3000    ","06/08/1987",310.32,452.53
"RU3000    ","06/05/1987",307.47,448.25
"RU3000    ","06/04/1987",308.44,449.65
"RU3000    ","06/03/1987",306.84,447.23
"RU3000    ","06/02/1987",302.56,440.97
"RU3000    ","06/01/1987",304,443.03
"RU3000    ","05/29/1987",304.12,443.08
"RU3000    ","05/28/1987",304.3,443.29
"RU3000    ","05/27/1987",302.49,440.61
"RU3000    ","05/26/1987",302.23,440.21
"RU3000    ","05/22/1987",295.53,430.35
"RU3000    ","05/21/1987",294.22,428.33
"RU3000    ","05/20/1987",292.09,425.23
"RU3000    ","05/19/1987",293.61,427.41
"RU3000    ","05/18/1987",299.9,436.48
"RU3000    ","05/15/1987",301.84,439.18
"RU3000    ","05/14/1987",308.01,448.14
"RU3000    ","05/13/1987",307.86,447.86
"RU3000    ","05/12/1987",307.21,446.91
"RU3000    ","05/11/1987",306.25,445.48
"RU3000    ","05/08/1987",307.75,447.48
"RU3000    ","05/07/1987",308.8,448.92
"RU3000    ","05/06/1987",309.53,449.68
"RU3000    ","05/05/1987",309.42,449.51
"RU3000    ","05/04/1987",303.86,441.33
"RU3000    ","05/01/1987",302.9,439.76
"RU3000    ","04/30/1987",303.33,440.34
"RU3000    ","04/29/1987",299.81,435.23
"RU3000    ","04/28/1987",297.75,432.23
"RU3000    ","04/27/1987",296.41,430.2
"RU3000    ","04/24/1987",296.85,430.76
"RU3000    ","04/23/1987",301.84,437.95
"RU3000    ","04/22/1987",302.48,438.87
"RU3000    ","04/21/1987",307.22,445.49
"RU3000    ","04/20/1987",301.58,437.3
"RU3000    ","04/16/1987",302.58,438.7
"RU3000    ","04/15/1987",299.74,434.58
"RU3000    ","04/14/1987",294.63,427.17
"RU3000    ","04/13/1987",302.65,438.8
"RU3000    ","04/10/1987",309.15,447.5
"RU3000    ","04/09/1987",310.04,448.72
"RU3000    ","04/08/1987",314.38,454.96
"RU3000    ","04/07/1987",314.09,454.54
"RU3000    ","04/06/1987",318.7,461.2
"RU3000    ","04/03/1987",317.47,459.23
"RU3000    ","04/02/1987",311.31,450.31
"RU3000    ","04/01/1987",310.05,448.49
"RU3000    ","03/31/1987",309.62,447.85
"RU3000    ","03/30/1987",307.38,444.56
"RU3000    ","03/27/1987",314.52,454.82
"RU3000    ","03/26/1987",318.88,461.12
"RU3000    ","03/25/1987",318.3,460.26
"RU3000    ","03/24/1987",319.18,461.29
"RU3000    ","03/23/1987",318.79,460.73
"RU3000    ","03/20/1987",316.56,457.51
"RU3000    ","03/19/1987",313.05,452.43
"RU3000    ","03/18/1987",311.59,450.31
"RU3000    ","03/17/1987",311.38,450
"RU3000    ","03/16/1987",307.68,444.59
"RU3000    ","03/13/1987",309.56,447.27
"RU3000    ","03/12/1987",310.73,448.94
"RU3000    ","03/11/1987",309.81,447.61
"RU3000    ","03/10/1987",310.1,448.01
"RU3000    ","03/09/1987",307.62,444.34
"RU3000    ","03/06/1987",309.75,447.31
"RU3000    ","03/05/1987",309.84,447.43
"RU3000    ","03/04/1987",307.94,444.66
"RU3000    ","03/03/1987",304.02,438.95
"RU3000    ","03/02/1987",303.3,437.87
"RU3000    ","02/27/1987",304.06,438.8
"RU3000    ","02/26/1987",302.93,437.15
"RU3000    ","02/25/1987",303.67,438.2
"RU3000    ","02/24/1987",302.33,436.24
"RU3000    ","02/23/1987",301.72,435.3
"RU3000    ","02/20/1987",304.5,439.09
"RU3000    ","02/19/1987",304.54,439.13
"RU3000    ","02/18/1987",304.17,438.59
"RU3000    ","02/17/1987",304.21,438.64
"RU3000    ","02/13/1987",299.03,431.13
"RU3000    ","02/12/1987",295.26,425.61
"RU3000    ","02/11/1987",296.66,427.6
"RU3000    ","02/10/1987",294.03,423.76
"RU3000    ","02/09/1987",296.98,427.98
"RU3000    ","02/06/1987",298.97,430.67
"RU3000    ","02/05/1987",299.72,431.66
"RU3000    ","02/04/1987",297.72,428.59
"RU3000    ","02/03/1987",294.13,423.21
"RU3000    ","02/02/1987",294.24,423.29
"RU3000    ","01/30/1987",291.36,419.05
"RU3000    ","01/29/1987",291.44,419.15
"RU3000    ","01/28/1987",292.5,420.67
"RU3000    ","01/27/1987",290.79,418.21
"RU3000    ","01/26/1987",287,412.69
"RU3000    ","01/23/1987",288.04,414.08
"RU3000    ","01/22/1987",291.41,418.92
"RU3000    ","01/21/1987",285.92,411.02
"RU3000    ","01/20/1987",287.31,413.02
"RU3000    ","01/19/1987",287.64,413.46
"RU3000    ","01/16/1987",284.66,409.18
"RU3000    ","01/15/1987",284.64,409.11
"RU3000    ","01/14/1987",282.06,405.4
"RU3000    ","01/13/1987",279.37,401.51
"RU3000    ","01/12/1987",279.62,401.86
"RU3000    ","01/09/1987",277.7,399.07
"RU3000    ","01/08/1987",276.1,396.73
"RU3000    ","01/07/1987",273.93,393.61
"RU3000    ","01/06/1987",270.87,389.21
"RU3000    ","01/05/1987",269.76,387.6
"RU3000    ","01/02/1987",263.29,378.16
"RU3000    ","12/31/1986",258.64,371.47
"RU3000    ","12/30/1986",259.69,372.96
"RU3000    ","12/29/1986",261.08,374.95
"RU3000    ","12/26/1986",263.41,378.26
"RU3000    ","12/24/1986",262.95,377.52
"RU3000    ","12/23/1986",262.22,376.27
"RU3000    ","12/22/1986",264.86,380.02
"RU3000    ","12/19/1986",265.64,381.13
"RU3000    ","12/18/1986",263.4,377.9
"RU3000    ","12/17/1986",264.34,379.25
"RU3000    ","12/16/1986",266.59,382.46
"RU3000    ","12/15/1986",264.82,379.89
"RU3000    ","12/12/1986",264.44,379.32
"RU3000    ","12/11/1986",265.56,380.91
"RU3000    ","12/10/1986",268.11,384.56
"RU3000    ","12/09/1986",266.67,382.47
"RU3000    ","12/08/1986",268.53,385.01
"RU3000    ","12/05/1986",268.76,385.29
"RU3000    ","12/04/1986",270.58,387.9
"RU3000    ","12/03/1986",271.11,388.6
"RU3000    ","12/02/1986",270.84,388.2
"RU3000    ","12/01/1986",266.14,381.38
"RU3000    ","11/28/1986",266.57,381.86
"RU3000    ","11/26/1986",265.97,380.98
"RU3000    ","11/25/1986",265.56,380.37
"RU3000    ","11/24/1986",264.82,379.29
"RU3000    ","11/21/1986",263.43,377.18
"RU3000    ","11/20/1986",259.99,372.17
"RU3000    ","11/19/1986",255.81,366.17
"RU3000    ","11/18/1986",255.82,366.17
"RU3000    ","11/17/1986",261.86,374.77
"RU3000    ","11/14/1986",263.38,376.82
"RU3000    ","11/13/1986",262.18,375.07
"RU3000    ","11/12/1986",265.59,379.93
"RU3000    ","11/11/1986",266.16,380.7
"RU3000    ","11/10/1986",265.25,379.4
"RU3000    ","11/07/1986",265.04,379.05
"RU3000    ","11/06/1986",265.11,379.02
"RU3000    ","11/05/1986",265.84,379.95
"RU3000    ","11/04/1986",265.39,379.06
"RU3000    ","11/03/1986",264.92,378.23
"RU3000    ","10/31/1986",263.31,375.78
"RU3000    ","10/30/1986",263.15,375.51
"RU3000    ","10/29/1986",260.46,371.66
"RU3000    ","10/28/1986",258.81,369.28
"RU3000    ","10/27/1986",258.25,368.39
"RU3000    ","10/24/1986",257.75,367.58
"RU3000    ","10/23/1986",258.39,368.48
"RU3000    ","10/22/1986",255.52,364.39
"RU3000    ","10/21/1986",255.13,363.84
"RU3000    ","10/20/1986",255.19,363.67
"RU3000    ","10/17/1986",257.76,367.28
"RU3000    ","10/16/1986",258.47,368.26
"RU3000    ","10/15/1986",257.7,367.17
"RU3000    ","10/14/1986",254.43,362.51
"RU3000    ","10/13/1986",254.9,363.16
"RU3000    ","10/10/1986",254.55,362.66
"RU3000    ","10/09/1986",254.83,363.02
"RU3000    ","10/08/1986",255.45,363.91
"RU3000    ","10/07/1986",253.4,360.96
"RU3000    ","10/06/1986",253.8,361.53
"RU3000    ","10/03/1986",252.93,360.15
"RU3000    ","10/02/1986",253.12,360.41
"RU3000    ","10/01/1986",252.91,359.94
"RU3000    ","09/30/1986",250.79,356.9
"RU3000    ","09/29/1986",249.11,354.46
"RU3000    ","09/26/1986",251.59,357.92
"RU3000    ","09/25/1986",251.43,357.69
"RU3000    ","09/24/1986",255.36,363.27
"RU3000    ","09/23/1986",254.43,361.72
"RU3000    ","09/22/1986",253.2,359.91
"RU3000    ","09/19/1986",250.46,356.01
"RU3000    ","09/18/1986",250.68,356.32
"RU3000    ","09/17/1986",250.35,355.85
"RU3000    ","09/16/1986",249.56,354.71
"RU3000    ","09/15/1986",249.92,355.19
"RU3000    ","09/12/1986",249.18,354.1
"RU3000    ","09/11/1986",253.87,360.77
"RU3000    ","09/10/1986",265.69,377.56
"RU3000    ","09/09/1986",266.82,379.14
"RU3000    ","09/08/1986",267.63,380.16
"RU3000    ","09/05/1986",270.59,384.32
"RU3000    ","09/04/1986",273.96,389.1
"RU3000    ","09/03/1986",270.45,384.05
"RU3000    ","09/02/1986",269.66,382.92
"RU3000    ","08/29/1986",273.61,388.46
"RU3000    ","08/28/1986",273.51,388.23
"RU3000    ","08/27/1986",273.74,388.54
"RU3000    ","08/26/1986",273.2,387.74
"RU3000    ","08/25/1986",268.94,381.63
"RU3000    ","08/22/1986",271.18,384.67
"RU3000    ","08/21/1986",270.76,384.06
"RU3000    ","08/20/1986",270.83,384.14
"RU3000    ","08/19/1986",267.78,379.79
"RU3000    ","08/18/1986",268.45,380.73
"RU3000    ","08/15/1986",268.27,380.35
"RU3000    ","08/14/1986",267.58,379.36
"RU3000    ","08/13/1986",266.59,377.93
"RU3000    ","08/12/1986",264.06,374.34
"RU3000    ","08/11/1986",261.15,370.15
"RU3000    ","08/08/1986",257.3,364.54
"RU3000    ","08/07/1986",257.26,364.38
"RU3000    ","08/06/1986",256.78,363.46
"RU3000    ","08/05/1986",257.13,363.94
"RU3000    ","08/04/1986",256.37,362.81
"RU3000    ","08/01/1986",256.04,362.17
"RU3000    ","07/31/1986",257.14,363.69
"RU3000    ","07/30/1986",257.48,364.13
"RU3000    ","07/29/1986",256.1,362.15
"RU3000    ","07/28/1986",257.88,364.55
"RU3000    ","07/25/1986",262.28,370.53
"RU3000    ","07/24/1986",260.21,367.59
"RU3000    ","07/23/1986",260.91,368.57
"RU3000    ","07/22/1986",260.53,368.03
"RU3000    ","07/21/1986",258.5,365.16
"RU3000    ","07/18/1986",258.86,365.63
"RU3000    ","07/17/1986",258.61,365.26
"RU3000    ","07/16/1986",257.43,363.59
"RU3000    ","07/15/1986",256.41,362.12
"RU3000    ","07/14/1986",260.83,368.35
"RU3000    ","07/11/1986",265.21,374.49
"RU3000    ","07/10/1986",265.49,374.89
"RU3000    ","07/09/1986",265.4,374.75
"RU3000    ","07/08/1986",263.68,372.3
"RU3000    ","07/07/1986",267.6,377.84
"RU3000    ","07/03/1986",275.66,389.17
"RU3000    ","07/02/1986",276.32,389.99
"RU3000    ","07/01/1986",275.3,388.54
"RU3000    ","06/30/1986",274.1,386.63
"RU3000    ","06/27/1986",272.68,384.59
"RU3000    ","06/26/1986",271.87,383.39
"RU3000    ","06/25/1986",271.94,383.46
"RU3000    ","06/24/1986",270,380.72
"RU3000    ","06/23/1986",268.04,377.73
"RU3000    ","06/20/1986",269.44,379.69
"RU3000    ","06/19/1986",267.28,376.65
"RU3000    ","06/18/1986",267.7,377.24
"RU3000    ","06/17/1986",267.47,376.91
"RU3000    ","06/16/1986",268.98,379.01
"RU3000    ","06/13/1986",268.86,378.82
"RU3000    ","06/12/1986",264.93,373.27
"RU3000    ","06/11/1986",264.45,372.58
"RU3000    ","06/10/1986",262.78,370.22
"RU3000    ","06/09/1986",263.36,370.92
"RU3000    ","06/06/1986",268.79,378.49
"RU3000    ","06/05/1986",268.73,378.39
"RU3000    ","06/04/1986",267.5,376.64
"RU3000    ","06/03/1986",268.83,378.48
"RU3000    ","06/02/1986",268.53,378.01
"RU3000    ","05/30/1986",270.66,380.87
"RU3000    ","05/29/1986",271.08,381.42
"RU3000    ","05/28/1986",270.15,380.1
"RU3000    ","05/27/1986",268.18,377.28
"RU3000    ","05/23/1986",264.73,372.36
"RU3000    ","05/22/1986",263.3,370.26
"RU3000    ","05/21/1986",259.04,364.25
"RU3000    ","05/20/1986",259.46,364.82
"RU3000    ","05/19/1986",256.77,361.03
"RU3000    ","05/16/1986",256.58,360.65
"RU3000    ","05/15/1986",258.03,362.66
"RU3000    ","05/14/1986",260.88,366.63
"RU3000    ","05/13/1986",259.81,365.09
"RU3000    ","05/12/1986",260.83,366.48
"RU3000    ","05/09/1986",261.28,367
"RU3000    ","05/08/1986",260.57,365.86
"RU3000    ","05/07/1986",259.3,363.95
"RU3000    ","05/06/1986",260.4,365.37
"RU3000    ","05/05/1986",260.72,365.79
"RU3000    ","05/02/1986",257.86,361.56
"RU3000    ","05/01/1986",257.99,361.72
"RU3000    ","04/30/1986",258.24,362.01
"RU3000    ","04/29/1986",263.26,369.03
"RU3000    ","04/28/1986",265.89,372.62
"RU3000    ","04/25/1986",265.41,371.87
"RU3000    ","04/24/1986",265.39,371.8
"RU3000    ","04/23/1986",264.88,371.06
"RU3000    ","04/22/1986",266.02,372.65
"RU3000    ","04/21/1986",268.12,375.59
"RU3000    ","04/18/1986",265.95,372.52
"RU3000    ","04/17/1986",266.19,372.85
"RU3000    ","04/16/1986",265.06,371.26
"RU3000    ","04/15/1986",260.62,365.04
"RU3000    ","04/14/1986",260.21,364.43
"RU3000    ","04/11/1986",258.82,362.44
"RU3000    ","04/10/1986",259,362.7
"RU3000    ","04/09/1986",256.35,358.98
"RU3000    ","04/08/1986",255.75,358.12
"RU3000    ","04/07/1986",250.83,351.23
"RU3000    ","04/04/1986",251.6,352.27
"RU3000    ","04/03/1986",255.44,357.52
"RU3000    ","04/02/1986",258.1,361.24
"RU3000    ","04/01/1986",257.78,360.74
"RU3000    ","03/31/1986",260.87,365.05
"RU3000    ","03/27/1986",260.73,364.79
"RU3000    ","03/26/1986",258.83,362.13
"RU3000    ","03/25/1986",256.22,358.45
"RU3000    ","03/24/1986",256.77,359.21
"RU3000    ","03/21/1986",255.89,357.77
"RU3000    ","03/20/1986",258.04,360.75
"RU3000    ","03/19/1986",256.99,359.26
"RU3000    ","03/18/1986",257.34,359.75
"RU3000    ","03/17/1986",256.04,357.9
"RU3000    ","03/14/1986",257.92,360.52
"RU3000    ","03/13/1986",255.21,356.71
"RU3000    ","03/12/1986",254.59,355.84
"RU3000    ","03/11/1986",253.38,354.14
"RU3000    ","03/10/1986",248.61,347.41
"RU3000    ","03/07/1986",247.59,345.85
"RU3000    ","03/06/1986",247.24,345.35
"RU3000    ","03/05/1986",246.21,343.89
"RU3000    ","03/04/1986",246.63,344.48
"RU3000    ","03/03/1986",247.21,345.22
"RU3000    ","02/28/1986",248.2,346.51
"RU3000    ","02/27/1986",247.77,345.85
"RU3000    ","02/26/1986",244.9,341.8
"RU3000    ","02/25/1986",244.59,341.35
"RU3000    ","02/24/1986",245.09,341.95
"RU3000    ","02/21/1986",245.42,342.27
"RU3000    ","02/20/1986",242.89,338.72
"RU3000    ","02/19/1986",240.85,335.87
"RU3000    ","02/18/1986",243.08,338.96
"RU3000    ","02/14/1986",240.26,334.99
"RU3000    ","02/13/1986",238.18,332.01
"RU3000    ","02/12/1986",236.82,330.06
"RU3000    ","02/11/1986",236.5,329.57
"RU3000    ","02/10/1986",236.46,329.42
"RU3000    ","02/07/1986",234.87,327.11
"RU3000    ","02/06/1986",233.81,325.42
"RU3000    ","02/05/1986",233.14,324.48
"RU3000    ","02/04/1986",233,324.29
"RU3000    ","02/03/1986",233.73,325.02
"RU3000    ","01/31/1986",231.56,321.87
"RU3000    ","01/30/1986",229.36,318.78
"RU3000    ","01/29/1986",230.1,319.78
"RU3000    ","01/28/1986",229.55,318.98
"RU3000    ","01/27/1986",227.3,315.75
"RU3000    ","01/24/1986",226.28,314.27
"RU3000    ","01/23/1986",224.06,311.17
"RU3000    ","01/22/1986",223.46,310.33
"RU3000    ","01/21/1986",225.57,313.26
"RU3000    ","01/20/1986",227.14,315.43
"RU3000    ","01/17/1986",227.99,316.61
"RU3000    ","01/16/1986",228.43,317.16
"RU3000    ","01/15/1986",227.36,315.66
"RU3000    ","01/14/1986",225.56,313.15
"RU3000    ","01/13/1986",225.51,313.07
"RU3000    ","01/10/1986",224.82,312.1
"RU3000    ","01/09/1986",224.82,312.08
"RU3000    ","01/08/1986",227.41,315.65
"RU3000    ","01/07/1986",232.46,322.65
"RU3000    ","01/06/1986",229.26,318.22
"RU3000    ","01/03/1986",229.32,318.16
"RU3000    ","01/02/1986",227.99,316.31
"RU3000    ","12/31/1985",229.41,318.27
"RU3000    ","12/30/1985",228.86,317.5
"RU3000    ","12/27/1985",227.9,316.17
"RU3000    ","12/26/1985",225.87,313.29
"RU3000    ","12/24/1985",225.43,312.64
"RU3000    ","12/23/1985",226.83,314.35
"RU3000    ","12/20/1985",229.15,317.55
"RU3000    ","12/19/1985",228.18,316.19
"RU3000    ","12/18/1985",228.08,316.05
"RU3000    ","12/17/1985",229,317.32
"RU3000    ","12/16/1985",230.33,319.12
"RU3000    ","12/13/1985",228.49,316.55
"RU3000    ","12/12/1985",225.31,312.14
"RU3000    ","12/11/1985",224.75,311.35
"RU3000    ","12/10/1985",222.73,308.54
"RU3000    ","12/09/1985",222.54,308.19
"RU3000    ","12/06/1985",221.26,306.32
"RU3000    ","12/05/1985",222.37,307.85
"RU3000    ","12/04/1985",222.47,307.97
"RU3000    ","12/03/1985",219.2,303.41
"RU3000    ","12/02/1985",218.67,302.67
"RU3000    ","11/29/1985",220.4,304.91
"RU3000    ","11/27/1985",220.4,304.89
"RU3000    ","11/26/1985",218.6,302.36
"RU3000    ","11/25/1985",218.34,301.99
"RU3000    ","11/22/1985",219.59,303.61
"RU3000    ","11/21/1985",219.26,303.04
"RU3000    ","11/20/1985",216.84,299.67
"RU3000    ","11/19/1985",216.62,299.34
"RU3000    ","11/18/1985",216.47,299.12
"RU3000    ","11/15/1985",216.05,298.4
"RU3000    ","11/14/1985",216.73,299.33
"RU3000    ","11/13/1985",214.85,296.7
"RU3000    ","11/12/1985",215.81,298
"RU3000    ","11/11/1985",214.73,296.45
"RU3000    ","11/08/1985",211.4,291.86
"RU3000    ","11/07/1985",210.01,289.82
"RU3000    ","11/06/1985",210.03,289.75
"RU3000    ","11/05/1985",209.52,288.91
"RU3000    ","11/04/1985",208.31,287.05
"RU3000    ","11/01/1985",208.38,287
"RU3000    ","10/31/1985",206.83,284.78
"RU3000    ","10/30/1985",206.96,284.9
"RU3000    ","10/29/1985",206.05,283.64
"RU3000    ","10/28/1985",204.6,281.53
"RU3000    ","10/25/1985",204.48,281.25
"RU3000    ","10/24/1985",205.56,282.72
"RU3000    ","10/23/1985",205.98,283.29
"RU3000    ","10/22/1985",204.96,281.88
"RU3000    ","10/21/1985",203.82,280.31
"RU3000    ","10/18/1985",203.95,280.47
"RU3000    ","10/17/1985",204.4,281.08
"RU3000    ","10/16/1985",204.35,281
"RU3000    ","10/15/1985",202.58,278.53
"RU3000    ","10/14/1985",202.78,278.8
"RU3000    ","10/11/1985",200.67,275.9
"RU3000    ","10/10/1985",199.08,273.67
"RU3000    ","10/09/1985",198.57,272.98
"RU3000    ","10/08/1985",197.84,271.97
"RU3000    ","10/07/1985",198.05,272.23
"RU3000    ","10/04/1985",199.35,273.99
"RU3000    ","10/03/1985",200.43,275.36
"RU3000    ","10/02/1985",200.19,275.03
"RU3000    ","10/01/1985",200.95,276.05
